dataset,method,signature_id,T_total,T_train,T_val,T_test,param,seed,test_n_alerts,test_has_alert,test_detected,test_precision,test_recall,test_f1,test_far,test_storage_reduc,test_tp_iv,test_fp_iv,test_tp_al,test_fn_al,test_mean_delay,test_n_on
mozilla-beta,"Transformer(w=10,d=32)",4789598,796,478,159,159,"w=10,d=32",789.0,1,True,True,0.1429,1.0,0.25,0.075472,0.5723,2,12,1,0,-5.0,68
mozilla-beta,"Transformer(w=10,d=32)",4789599,796,478,159,159,"w=10,d=32",789.0,1,True,True,0.1538,1.0,0.2667,0.069182,0.8491,2,11,1,0,-3.0,24
mozilla-beta,"Transformer(w=10,d=32)",4789600,796,478,159,159,"w=10,d=32",789.0,1,True,True,1.0,1.0,1.0,0.0,0.0,1,0,1,0,-42.0,159
mozilla-beta,"Transformer(w=10,d=32)",4789601,796,478,159,159,"w=10,d=32",789.0,1,True,True,0.25,1.0,0.4,0.037736,0.9057,2,6,1,0,-2.0,15
mozilla-beta,"Transformer(w=10,d=32)",4789602,796,478,159,159,"w=10,d=32",789.0,1,True,True,0.1,1.0,0.1818,0.113208,0.6226,2,18,1,0,-4.0,60
mozilla-beta,"Transformer(w=10,d=32)",4789603,796,478,159,159,"w=10,d=32",789.0,1,True,True,0.1538,1.0,0.2667,0.069182,0.8365,2,11,1,0,-5.0,26
mozilla-beta,"Transformer(w=10,d=32)",4789604,796,478,159,159,"w=10,d=32",789.0,1,True,True,0.1,1.0,0.1818,0.056604,0.9308,1,9,1,0,0.0,11
mozilla-beta,"Transformer(w=10,d=32)",4789605,796,478,159,159,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.044025,0.4088,0,7,0,0,,94
mozilla-beta,"Transformer(w=10,d=32)",4789606,796,478,159,159,"w=10,d=32",789.0,1,True,True,0.1429,1.0,0.25,0.075472,0.6415,2,12,1,0,-33.0,57
mozilla-beta,"Transformer(w=10,d=32)",4789607,796,478,159,159,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.075472,0.6981,0,12,0,0,,48
mozilla-beta,"Transformer(w=10,d=32)",4789608,796,478,159,159,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.081761,0.8931,0,13,0,0,,17
mozilla-beta,"Transformer(w=10,d=32)",4789609,796,478,159,159,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.081761,0.8679,0,13,0,0,,21
mozilla-beta,"Transformer(w=10,d=32)",4789612,796,478,159,159,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.025157,0.195,0,4,0,0,,128
mozilla-beta,"Transformer(w=10,d=32)",4789613,796,478,159,159,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.069182,0.717,0,11,0,0,,45
mozilla-beta,"Transformer(w=10,d=32)",4789614,796,478,159,159,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.050314,0.8742,0,8,0,0,,20
mozilla-beta,"Transformer(w=10,d=32)",4789615,796,478,159,159,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.069182,0.7862,0,11,0,0,,34
mozilla-beta,"Transformer(w=10,d=32)",3892087,793,476,159,158,"w=10,d=32",789.0,1,True,True,0.1429,1.0,0.25,0.075949,0.7532,2,12,1,0,-2.0,39
mozilla-beta,"Transformer(w=10,d=32)",3892093,793,476,159,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.082278,0.8418,0,13,0,0,,25
mozilla-beta,"Transformer(w=10,d=32)",3892269,793,476,159,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.06962,0.462,0,11,0,0,,85
mozilla-beta,"Transformer(w=10,d=32)",3892275,793,476,159,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.06962,0.9114,0,11,0,0,,14
mozilla-beta,"Transformer(w=10,d=32)",4168928,793,476,159,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.088608,0.6013,0,14,0,0,,63
mozilla-beta,"Transformer(w=10,d=32)",4168934,793,476,159,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.031646,0.2152,0,5,0,0,,124
mozilla-beta,"Transformer(w=10,d=32)",4168937,793,476,159,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.075949,0.8924,0,12,0,0,,17
mozilla-beta,"Transformer(w=10,d=32)",4165909,790,474,158,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.050633,0.9241,0,8,0,0,,12
mozilla-beta,"Transformer(w=10,d=32)",4168621,790,474,158,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.082278,0.8671,0,13,0,0,,21
mozilla-beta,"Transformer(w=10,d=32)",4168622,790,474,158,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.126582,0.7848,0,20,0,0,,34
mozilla-beta,"Transformer(w=10,d=32)",4168624,790,474,158,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.107595,0.8608,0,17,0,0,,22
mozilla-beta,"Transformer(w=10,d=32)",4688210,790,474,158,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.101266,0.8671,0,16,0,0,,21
mozilla-beta,"Transformer(w=10,d=32)",4688220,790,474,158,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.075949,0.7848,0,12,0,0,,34
mozilla-beta,"Transformer(w=10,d=32)",4688250,790,474,158,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.132911,0.7405,0,21,0,0,,41
mozilla-beta,"Transformer(w=10,d=32)",4788431,790,474,158,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.101266,0.7658,0,16,0,0,,37
mozilla-beta,"Transformer(w=10,d=32)",4788484,790,474,158,158,"w=10,d=32",789.0,1,True,True,0.0714,1.0,0.1333,0.082278,0.6076,1,13,1,0,-18.0,62
mozilla-beta,"Transformer(w=10,d=32)",4169754,789,473,158,158,"w=10,d=32",789.0,1,True,True,0.1538,1.0,0.2667,0.06962,0.8544,2,11,1,0,1.0,23
mozilla-beta,"Transformer(w=10,d=32)",4169756,789,473,158,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.006329,0.0,0,1,0,0,,158
mozilla-beta,"Transformer(w=10,d=32)",4169760,789,473,158,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.082278,0.9051,0,13,0,0,,15
mozilla-beta,"Transformer(w=10,d=32)",4169833,789,473,158,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.063291,0.8924,0,10,0,0,,17
mozilla-beta,"Transformer(w=10,d=32)",4169836,789,473,158,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.044304,0.9241,0,7,0,0,,12
mozilla-beta,"Transformer(w=10,d=32)",4169838,789,473,158,158,"w=10,d=32",789.0,1,True,True,0.0526,1.0,0.1,0.113924,0.8038,1,18,1,0,-3.0,31
mozilla-beta,"Transformer(w=10,d=32)",4169841,789,473,158,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.101266,0.8608,0,16,0,0,,22
mozilla-beta,"Transformer(w=10,d=32)",4169844,789,473,158,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.120253,0.8481,0,19,0,0,,24
mozilla-beta,"Transformer(w=10,d=32)",4169856,789,473,158,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.088608,0.8861,0,14,0,0,,18
mozilla-beta,"Transformer(w=10,d=32)",4169860,789,473,158,158,"w=10,d=32",789.0,1,True,True,0.0667,1.0,0.125,0.088608,0.7785,1,14,1,0,0.0,35
mozilla-beta,"Transformer(w=10,d=32)",3892095,787,472,157,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.088608,0.8418,0,14,0,0,,25
mozilla-beta,"Transformer(w=10,d=32)",3892097,787,472,157,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.050633,0.9304,0,8,0,0,,11
mozilla-beta,"Transformer(w=10,d=32)",3892352,787,472,157,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.075949,0.6709,0,12,0,0,,52
mozilla-beta,"Transformer(w=10,d=32)",3892353,787,472,157,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.101266,0.8671,0,16,0,0,,21
mozilla-beta,"Transformer(w=10,d=32)",3892354,787,472,157,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.075949,0.9051,0,12,0,0,,15
mozilla-beta,"Transformer(w=10,d=32)",3892355,787,472,157,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.094937,0.8671,0,15,0,0,,21
mozilla-beta,"Transformer(w=10,d=32)",3892357,787,472,157,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.094937,0.6709,0,15,0,0,,52
mozilla-beta,"Transformer(w=10,d=32)",4169748,787,472,157,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.075949,0.8797,0,12,0,0,,19
mozilla-beta,"Transformer(w=10,d=32)",4169750,787,472,157,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.006329,0.0,0,1,0,0,,158
mozilla-beta,"Transformer(w=10,d=32)",4169752,787,472,157,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.012658,0.1709,0,2,0,0,,131
mozilla-beta,"Transformer(w=10,d=32)",4169862,787,472,157,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.063291,0.9177,0,10,0,0,,13
mozilla-beta,"Transformer(w=10,d=32)",4169863,787,472,157,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.088608,0.8544,0,14,0,0,,23
mozilla-beta,"Transformer(w=10,d=32)",4169867,787,472,157,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.063291,0.8544,0,10,0,0,,23
mozilla-beta,"Transformer(w=10,d=32)",4169870,787,472,157,158,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.012658,0.1709,0,2,0,0,,131
mozilla-beta,"Transformer(w=10,d=32)",3892565,783,470,157,156,"w=10,d=32",789.0,1,True,True,0.1818,1.0,0.3077,0.057692,0.8974,2,9,1,0,-2.0,16
mozilla-beta,"Transformer(w=10,d=32)",4788374,783,470,157,156,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.064103,0.9295,0,10,0,0,,11
mozilla-beta,"Transformer(w=10,d=32)",4788375,783,470,157,156,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.044872,0.9551,0,7,0,0,,7
mozilla-beta,"Transformer(w=10,d=32)",4788428,783,470,157,156,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.038462,0.3397,0,6,0,0,,103
mozilla-beta,"Transformer(w=10,d=32)",4789025,782,469,156,157,"w=10,d=32",789.0,1,True,True,0.1667,1.0,0.2857,0.063694,0.9172,2,10,1,0,-5.0,13
mozilla-beta,"Transformer(w=10,d=32)",4789077,782,469,156,157,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.063694,0.7516,0,10,0,0,,39
mozilla-beta,"Transformer(w=10,d=32)",4169942,779,467,156,156,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.083333,0.8269,0,13,0,0,,27
mozilla-beta,"Transformer(w=10,d=32)",4169944,779,467,156,156,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.057692,0.891,0,9,0,0,,17
mozilla-beta,"Transformer(w=10,d=32)",4169981,779,467,156,156,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.032051,0.9423,0,5,0,0,,9
mozilla-beta,"Transformer(w=10,d=32)",4169982,779,467,156,156,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.083333,0.8718,0,13,0,0,,20
mozilla-beta,"Transformer(w=10,d=32)",4169984,779,467,156,156,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.044872,0.891,0,7,0,0,,17
mozilla-beta,"Transformer(w=10,d=32)",4169986,779,467,156,156,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.044872,0.891,0,7,0,0,,17
mozilla-beta,"Transformer(w=10,d=32)",4168911,778,467,156,155,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.051613,0.9161,0,8,0,0,,13
mozilla-beta,"Transformer(w=10,d=32)",4168915,778,467,156,155,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.051613,0.9097,0,8,0,0,,14
mozilla-beta,"Transformer(w=10,d=32)",4169265,778,467,156,155,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.135484,0.7677,0,21,0,0,,36
mozilla-beta,"Transformer(w=10,d=32)",4408079,777,466,155,156,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.064103,0.891,0,10,0,0,,17
mozilla-beta,"Transformer(w=10,d=32)",4408082,777,466,155,156,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.076923,0.8526,0,12,0,0,,23
mozilla-beta,"Transformer(w=10,d=32)",4408088,777,466,155,156,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.064103,0.859,0,10,0,0,,22
mozilla-beta,"Transformer(w=10,d=32)",4789670,777,466,155,156,"w=10,d=32",789.0,1,True,True,0.1,1.0,0.1818,0.057692,0.9167,1,9,1,0,0.0,13
mozilla-beta,"Transformer(w=10,d=32)",4789673,777,466,155,156,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.089744,0.75,0,14,0,0,,39
mozilla-beta,"Transformer(w=10,d=32)",4789674,777,466,155,156,"w=10,d=32",789.0,1,True,True,0.1111,1.0,0.2,0.051282,0.8718,1,8,1,0,-1.0,20
mozilla-beta,"Transformer(w=10,d=32)",4789677,777,466,155,156,"w=10,d=32",789.0,1,True,True,1.0,1.0,1.0,0.0,0.0897,1,0,1,0,-28.0,142
mozilla-beta,"Transformer(w=10,d=32)",4789678,777,466,155,156,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.019231,0.4231,0,3,0,0,,90
mozilla-beta,"Transformer(w=10,d=32)",4789679,777,466,155,156,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.012821,0.2949,0,2,0,0,,110
mozilla-beta,"Transformer(w=10,d=32)",4789680,777,466,155,156,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.00641,0.2051,0,1,0,0,,124
mozilla-beta,"Transformer(w=10,d=32)",4789681,777,466,155,156,"w=10,d=32",789.0,1,True,True,0.1538,1.0,0.2667,0.070513,0.6987,2,11,1,0,-1.0,47
mozilla-beta,"Transformer(w=10,d=32)",4789682,777,466,155,156,"w=10,d=32",789.0,0,False,False,0.0,0.0,0.0,0.012821,0.1731,0,2,0,0,,129
mozilla-beta,"Transformer(w=10,d=32)",4789683,777,466,155,156,"w=10,d=32",789.0,1,True,True,0.125,1.0,0.2222,0.044872,0.859,1,7,1,0,0.0,22
mozilla-beta,"Transformer(w=10,d=32)",4789684,777,466,155,156,"w=10,d=32",789.0,1,True,True,0.0667,1.0,0.125,0.089744,0.8397,1,14,1,0,-1.0,25
mozilla-beta,"Transformer(w=10,d=32)",4789685,777,466,155,156,"w=10,d=32",789.0,1,True,True,0.0769,1.0,0.1429,0.076923,0.8205,1,12,1,0,-3.0,28
mozilla-beta,"Transformer(w=10,d=32)",4789686,777,466,155,156,"w=10,d=32",789.0,1,True,True,0.1429,1.0,0.25,0.076923,0.8333,2,12,1,0,-2.0,26
mozilla-beta,"Transformer(w=10,d=32)",4789687,777,466,155,156,"w=10,d=32",789.0,1,True,True,0.0667,1.0,0.125,0.089744,0.7949,1,14,1,0,-3.0,32
mozilla-beta,"Transformer(w=10,d=32)",4789688,777,466,155,156,"w=10,d=32",789.0,1,True,True,0.0833,1.0,0.1538,0.070513,0.8077,1,11,1,0,-3.0,30
mozilla-beta,"Transformer(w=10,d=32)",4789689,777,466,155,156,"w=10,d=32",789.0,1,True,True,0.1765,1.0,0.3,0.089744,0.8077,3,14,1,0,-6.0,30
mozilla-beta,"Transformer(w=10,d=32)",4789690,777,466,155,156,"w=10,d=32",789.0,1,True,True,0.0625,1.0,0.1176,0.096154,0.7692,1,15,1,0,-3.0,36
mozilla-beta,"Transformer(w=10,d=32)",4789691,777,466,155,156,"w=10,d=32",789.0,1,True,True,0.1818,1.0,0.3077,0.057692,0.9103,2,9,1,0,0.0,14
mozilla-beta,"Transformer(w=10,d=32)",4789692,777,466,155,156,"w=10,d=32",789.0,1,True,True,0.2,1.0,0.3333,0.051282,0.8718,2,8,1,0,-3.0,20
mozilla-beta,"Transformer(w=10,d=32)",4789693,777,466,155,156,"w=10,d=32",789.0,1,True,True,0.0909,1.0,0.1667,0.064103,0.8269,1,10,1,0,-1.0,27
mozilla-beta,"Transformer(w=10,d=32)",4789694,777,466,155,156,"w=10,d=32",789.0,1,True,True,0.1,1.0,0.1818,0.057692,0.6603,1,9,1,0,1.0,53
mozilla-beta,"Transformer(w=10,d=32)",4789695,777,466,155,156,"w=10,d=32",789.0,1,True,True,0.125,1.0,0.2222,0.044872,0.5897,1,7,1,0,0.0,64
mozilla-beta,"Transformer(w=10,d=32)",4789696,777,466,155,156,"w=10,d=32",789.0,2,True,True,0.25,1.0,0.4,0.038462,0.9295,2,6,2,0,-0.5,11
